timestamp,lat,lon,groundspeed_mps,roll_deg,pitch_deg,heading_deg,speed_setpoint_mps,heading_setpoint_deg
2025-08-28T15:44:10.957214,40.8634295,29.2600699,0.113,3.71,-3.46,312.0,,
2025-08-28T15:44:11.952475,40.8634312,29.2600703,0.115,3.71,-3.51,312.0,,
2025-08-28T15:44:12.956107,40.8634337,29.2600716,0.160,3.73,-3.58,312.0,,
2025-08-28T15:44:13.951024,40.8634366,29.2600750,0.224,3.75,-3.60,312.0,,
2025-08-28T15:44:14.951470,40.8634398,29.2600769,0.242,3.71,-3.67,312.0,,
2025-08-28T15:44:15.952937,40.8634424,29.2600776,0.216,3.63,-3.72,312.0,,
2025-08-28T15:44:16.952091,40.8634444,29.2600791,0.194,3.57,-3.73,312.0,,
2025-08-28T15:44:17.952197,40.8634454,29.2600810,0.156,3.50,-3.72,312.0,,
2025-08-28T15:44:18.950791,40.8634459,29.2600826,0.113,3.44,-3.70,312.0,,
2025-08-28T15:44:19.963312,40.8634462,29.2600839,0.079,3.41,-3.72,312.0,,
2025-08-28T15:44:20.956410,40.8634464,29.2600846,0.040,3.37,-3.75,312.0,,
2025-08-28T15:44:21.954598,40.8634464,29.2600848,0.034,3.36,-3.78,312.0,,
2025-08-28T15:44:22.952426,40.8634467,29.2600849,0.035,3.37,-3.82,312.0,,
2025-08-28T15:44:23.951350,40.8634469,29.2600853,0.032,3.41,-3.82,312.0,,
2025-08-28T15:44:24.955579,40.8634474,29.2600858,0.026,3.44,-3.84,312.0,,
2025-08-28T15:44:25.955610,40.8634476,29.2600863,0.023,3.47,-3.84,312.0,,
2025-08-28T15:44:26.956214,40.8634474,29.2600869,0.030,3.48,-3.81,312.0,,
2025-08-28T15:44:27.961620,40.8634468,29.2600882,0.047,3.50,-3.79,312.0,,
2025-08-28T15:44:28.957153,40.8634463,29.2600897,0.059,3.54,-3.79,312.0,,
2025-08-28T15:44:29.954809,40.8634459,29.2600910,0.061,3.56,-3.80,312.0,,
2025-08-28T15:44:30.950105,40.8634455,29.2600924,0.065,3.59,-3.81,312.0,,
2025-08-28T15:44:31.961858,40.8634448,29.2600939,0.076,3.59,-3.81,312.0,,
2025-08-28T15:44:32.950307,40.8634436,29.2600956,0.093,3.59,-3.81,312.0,,
2025-08-28T15:44:33.952216,40.8634424,29.2600972,0.103,3.58,-3.82,312.0,,
2025-08-28T15:44:34.951411,40.8634410,29.2600992,0.120,3.60,-3.82,312.0,,
2025-08-28T15:44:35.959075,40.8634393,29.2601011,0.140,3.58,-3.81,312.0,,
2025-08-28T15:44:36.950786,40.8634376,29.2601027,0.141,3.57,-3.83,312.0,,
2025-08-28T15:44:37.953204,40.8634361,29.2601042,0.127,3.58,-3.86,312.0,,
2025-08-28T15:44:38.950697,40.8634352,29.2601054,0.098,3.61,-3.90,312.0,,
2025-08-28T15:44:39.959320,40.8634345,29.2601068,0.076,3.63,-3.92,312.0,,
2025-08-28T15:44:40.957041,40.8634341,29.2601084,0.061,3.65,-3.94,312.0,,
2025-08-28T15:44:41.959362,40.8634334,29.2601100,0.061,3.64,-3.94,312.0,,
2025-08-28T15:44:42.950551,40.8634331,29.2601115,0.053,3.64,-3.96,312.0,,
2025-08-28T15:44:43.959587,40.8634330,29.2601126,0.044,3.64,-3.97,312.0,,
2025-08-28T15:44:44.951385,40.8634325,29.2601143,0.054,3.62,-3.94,312.0,,
2025-08-28T15:44:45.957958,40.8634321,29.2601158,0.048,3.61,-3.95,312.0,,
2025-08-28T15:44:46.957856,40.8634316,29.2601176,0.056,3.60,-3.93,312.0,,
2025-08-28T15:44:47.958842,40.8634310,29.2601199,0.068,3.60,-3.91,312.0,,
2025-08-28T15:44:48.951398,40.8634307,29.2601224,0.082,3.61,-3.91,312.0,,
2025-08-28T15:44:49.958342,40.8634302,29.2601261,0.122,3.62,-3.87,312.0,,
2025-08-28T15:44:50.960143,40.8634300,29.2601307,0.170,3.65,-3.87,312.0,,
2025-08-28T15:44:51.958952,40.8634305,29.2601341,0.174,3.64,-3.90,312.0,,
2025-08-28T15:44:52.957564,40.8634310,29.2601360,0.137,3.61,-3.95,312.0,,
2025-08-28T15:44:53.956907,40.8634312,29.2601373,0.098,3.57,-3.97,312.0,,
2025-08-28T15:44:54.966099,40.8634312,29.2601384,0.064,3.53,-3.97,312.0,,
2025-08-28T15:44:55.974332,40.8634310,29.2601402,0.051,3.52,-3.96,312.0,,
2025-08-28T15:44:56.966495,40.8634302,29.2601419,0.036,3.49,-3.94,312.0,,
2025-08-28T15:44:57.966141,40.8634290,29.2601450,0.071,3.49,-3.90,312.0,,
2025-08-28T15:44:58.967371,40.8634283,29.2601471,0.094,3.50,-3.87,312.0,,
2025-08-28T15:44:59.967033,40.8634277,29.2601502,0.098,3.53,-3.88,312.0,,
2025-08-28T15:45:00.966060,40.8634275,29.2601524,0.113,3.55,-3.87,312.0,,
2025-08-28T15:45:01.974332,40.8634272,29.2601555,0.129,3.57,-3.87,312.0,,
2025-08-28T15:45:02.966790,40.8634269,29.2601583,0.127,3.57,-3.88,312.0,,
2025-08-28T15:45:03.975090,40.8634267,29.2601599,0.096,3.55,-3.92,312.0,,
2025-08-28T15:45:04.967194,40.8634265,29.2601618,0.083,3.56,-3.92,312.0,,
2025-08-28T15:45:05.974274,40.8634264,29.2601631,0.061,3.54,-3.94,312.0,,
2025-08-28T15:45:06.967059,40.8634265,29.2601639,0.036,3.54,-3.97,312.0,,
2025-08-28T15:45:07.975169,40.8634269,29.2601643,0.034,3.54,-3.97,312.0,,
2025-08-28T15:45:08.966506,40.8634276,29.2601645,0.048,3.54,-3.96,312.0,,
2025-08-28T15:45:09.968454,40.8634280,29.2601649,0.053,3.53,-3.94,312.0,,
2025-08-28T15:45:10.967379,40.8634282,29.2601654,0.048,3.54,-3.92,312.0,,
2025-08-28T15:45:11.975888,40.8634283,29.2601664,0.033,3.56,-3.87,312.0,,
2025-08-28T15:45:12.966663,40.8634285,29.2601669,0.026,3.55,-3.86,312.0,,
2025-08-28T15:45:13.975942,40.8634289,29.2601670,0.031,3.56,-3.86,312.0,,
2025-08-28T15:45:14.973032,40.8634293,29.2601666,0.039,3.56,-3.86,312.0,,
2025-08-28T15:45:15.974833,40.8634297,29.2601653,0.063,3.54,-3.85,312.0,,
2025-08-28T15:45:16.973046,40.8634293,29.2601643,0.061,3.54,-3.82,312.0,,
2025-08-28T15:45:17.974219,40.8634283,29.2601637,0.064,3.54,-3.78,312.0,,
2025-08-28T15:45:18.972055,40.8634268,29.2601631,0.090,3.54,-3.76,312.0,,
2025-08-28T15:45:19.974671,40.8634254,29.2601622,0.096,3.57,-3.76,312.0,,
2025-08-28T15:45:20.966510,40.8634232,29.2601614,0.128,3.57,-3.74,312.0,,
2025-08-28T15:45:21.974081,40.8634203,29.2601596,0.183,3.57,-3.75,312.0,,
2025-08-28T15:45:22.974294,40.8634182,29.2601582,0.167,3.60,-3.77,312.0,,
2025-08-28T15:45:23.974086,40.8634165,29.2601566,0.149,3.64,-3.81,312.0,,
2025-08-28T15:45:24.966375,40.8634147,29.2601553,0.135,3.70,-3.82,312.0,,
2025-08-28T15:45:25.977494,40.8634129,29.2601543,0.123,3.70,-3.81,312.0,,
2025-08-28T15:45:26.975941,40.8634113,29.2601539,0.102,3.74,-3.79,312.0,,
2025-08-28T15:45:27.966914,40.8634094,29.2601541,0.101,3.75,-3.78,312.0,,
2025-08-28T15:45:28.965826,40.8634079,29.2601545,0.090,3.78,-3.78,312.0,,
2025-08-28T15:45:29.973590,40.8634064,29.2601544,0.064,3.78,-3.82,312.0,,
2025-08-28T15:45:30.966057,40.8634059,29.2601541,0.040,3.79,-3.85,312.0,,
2025-08-28T15:45:31.975167,40.8634058,29.2601536,0.012,3.79,-3.87,312.0,,
2025-08-28T15:45:32.966256,40.8634058,29.2601529,0.031,3.78,-3.89,312.0,,
2025-08-28T15:45:33.974798,40.8634058,29.2601519,0.054,3.74,-3.89,312.0,,
2025-08-28T15:45:34.966639,40.8634056,29.2601510,0.052,3.72,-3.87,312.0,,
2025-08-28T15:45:35.966875,40.8634052,29.2601493,0.071,3.66,-3.87,312.0,,
2025-08-28T15:45:36.966987,40.8634050,29.2601480,0.081,3.65,-3.86,312.0,,
2025-08-28T15:45:37.975570,40.8634046,29.2601460,0.095,3.62,-3.83,312.0,,
2025-08-28T15:45:38.966444,40.8634044,29.2601437,0.113,3.60,-3.83,312.0,,
2025-08-28T15:45:39.975681,40.8634045,29.2601416,0.121,3.60,-3.79,312.0,,
2025-08-28T15:45:40.966955,40.8634047,29.2601399,0.103,3.64,-3.77,312.0,,
2025-08-28T15:45:41.974064,40.8634051,29.2601384,0.091,3.65,-3.75,312.0,,
2025-08-28T15:45:42.967080,40.8634058,29.2601368,0.088,3.67,-3.74,312.0,,
2025-08-28T15:45:43.974598,40.8634063,29.2601347,0.086,3.67,-3.73,312.0,,
2025-08-28T15:45:44.972213,40.8634067,29.2601326,0.088,3.64,-3.71,312.0,,
2025-08-28T15:45:45.966957,40.8634069,29.2601305,0.081,3.66,-3.69,312.0,,
2025-08-28T15:45:46.982001,40.8634070,29.2601283,0.065,3.64,-3.66,312.0,,
2025-08-28T15:45:47.990692,40.8634070,29.2601273,0.048,3.64,-3.65,312.0,,
2025-08-28T15:45:48.989316,40.8634069,29.2601270,0.022,3.65,-3.63,312.0,,
2025-08-28T15:45:49.992003,40.8634064,29.2601269,0.033,3.65,-3.62,312.0,,
2025-08-28T15:45:50.982434,40.8634063,29.2601266,0.033,3.66,-3.63,312.0,,
2025-08-28T15:45:51.983622,40.8634067,29.2601258,0.009,3.66,-3.67,312.0,,
2025-08-28T15:45:52.983548,40.8634075,29.2601255,0.024,3.67,-3.70,312.0,,
2025-08-28T15:45:53.990205,40.8634090,29.2601254,0.057,3.70,-3.72,312.0,,
2025-08-28T15:45:54.982278,40.8634110,29.2601254,0.081,3.67,-3.74,312.0,,
2025-08-28T15:45:55.991615,40.8634118,29.2601254,0.081,3.66,-3.73,312.0,,
2025-08-28T15:45:56.983467,40.8634129,29.2601257,0.069,3.62,-3.72,312.0,,
2025-08-28T15:45:57.990177,40.8634141,29.2601260,0.075,3.60,-3.73,312.0,,
2025-08-28T15:45:58.988733,40.8634154,29.2601262,0.074,3.58,-3.75,312.0,,
2025-08-28T15:45:59.983434,40.8634170,29.2601271,0.095,3.61,-3.75,312.0,,
2025-08-28T15:46:00.981965,40.8634180,29.2601279,0.096,3.60,-3.74,312.0,,
2025-08-28T15:46:01.991767,40.8634197,29.2601289,0.088,3.56,-3.74,312.0,,
2025-08-28T15:46:02.982298,40.8634217,29.2601298,0.100,3.54,-3.76,312.0,,
2025-08-28T15:46:03.991448,40.8634235,29.2601308,0.095,3.51,-3.76,312.0,,
2025-08-28T15:46:04.982261,40.8634253,29.2601322,0.098,3.50,-3.74,312.0,,
2025-08-28T15:46:05.990115,40.8634270,29.2601333,0.096,3.50,-3.76,312.0,,
2025-08-28T15:46:06.982780,40.8634285,29.2601341,0.083,3.47,-3.75,312.0,,
2025-08-28T15:46:07.990617,40.8634297,29.2601346,0.066,3.46,-3.75,312.0,,
2025-08-28T15:46:08.983625,40.8634313,29.2601350,0.073,3.48,-3.75,312.0,,
2025-08-28T15:46:09.990303,40.8634326,29.2601346,0.066,3.45,-3.77,312.0,,
2025-08-28T15:46:10.982330,40.8634335,29.2601341,0.053,3.43,-3.75,312.0,,
2025-08-28T15:46:11.990941,40.8634339,29.2601337,0.043,3.43,-3.73,312.0,,
2025-08-28T15:46:12.984817,40.8634340,29.2601332,0.055,3.42,-3.73,312.0,,
2025-08-28T15:46:13.987568,40.8634344,29.2601329,0.052,3.46,-3.72,312.0,,
2025-08-28T15:46:14.982817,40.8634347,29.2601334,0.031,3.51,-3.71,312.0,,
2025-08-28T15:46:15.990669,40.8634352,29.2601342,0.017,3.55,-3.71,312.0,,
2025-08-28T15:46:16.981730,40.8634359,29.2601351,0.023,3.58,-3.73,312.0,,
2025-08-28T15:46:17.990135,40.8634368,29.2601361,0.042,3.60,-3.74,312.0,,
2025-08-28T15:46:18.982620,40.8634377,29.2601372,0.060,3.62,-3.75,312.0,,
2025-08-28T15:46:19.989995,40.8634388,29.2601378,0.066,3.62,-3.77,312.0,,
2025-08-28T15:46:20.982075,40.8634399,29.2601384,0.071,3.61,-3.79,312.0,,
2025-08-28T15:46:21.991253,40.8634413,29.2601392,0.080,3.60,-3.79,312.0,,
2025-08-28T15:46:22.983565,40.8634430,29.2601401,0.095,3.61,-3.80,312.0,,
2025-08-28T15:46:23.990690,40.8634453,29.2601410,0.114,3.60,-3.83,312.0,,
2025-08-28T15:46:24.982037,40.8634472,29.2601416,0.124,3.61,-3.83,312.0,,
2025-08-28T15:46:25.990495,40.8634481,29.2601418,0.089,3.55,-3.80,312.0,,
2025-08-28T15:46:26.981865,40.8634484,29.2601416,0.046,3.49,-3.78,312.0,,
2025-08-28T15:46:27.985697,40.8634485,29.2601416,0.015,3.48,-3.75,312.0,,
2025-08-28T15:46:28.989919,40.8634483,29.2601414,0.028,3.47,-3.73,312.0,,
2025-08-28T15:46:29.990294,40.8634483,29.2601413,0.026,3.49,-3.75,312.0,,
2025-08-28T15:46:30.981447,40.8634486,29.2601410,0.032,3.51,-3.75,312.0,,
2025-08-28T15:46:31.991324,40.8634489,29.2601403,0.036,3.52,-3.76,312.0,,
2025-08-28T15:46:32.981900,40.8634492,29.2601396,0.038,3.55,-3.78,312.0,,
2025-08-28T15:46:33.990422,40.8634504,29.2601387,0.047,3.57,-3.80,312.0,,
2025-08-28T15:46:34.985904,40.8634516,29.2601384,0.056,3.60,-3.80,312.0,,
2025-08-28T15:46:35.986686,40.8634528,29.2601388,0.054,3.62,-3.78,312.0,,
2025-08-28T15:46:36.996248,40.8634538,29.2601395,0.063,3.62,-3.76,312.0,,
2025-08-28T15:46:37.990520,40.8634548,29.2601401,0.062,3.62,-3.75,312.0,,
2025-08-28T15:46:38.988678,40.8634554,29.2601402,0.049,3.61,-3.75,312.0,,
2025-08-28T15:46:39.987479,40.8634560,29.2601401,0.039,3.59,-3.75,312.0,,
2025-08-28T15:46:40.984111,40.8634567,29.2601405,0.041,3.59,-3.74,312.0,,
2025-08-28T15:46:41.988995,40.8634574,29.2601406,0.032,3.58,-3.75,312.0,,
2025-08-28T15:46:42.982836,40.8634581,29.2601407,0.032,3.57,-3.76,312.0,,
2025-08-28T15:46:43.989230,40.8634589,29.2601409,0.033,3.57,-3.75,312.0,,
2025-08-28T15:46:44.982966,40.8634598,29.2601415,0.041,3.58,-3.75,312.0,,
2025-08-28T15:46:45.986127,40.8634611,29.2601421,0.061,3.60,-3.76,312.0,,
2025-08-28T15:46:46.998730,40.8634624,29.2601425,0.075,3.62,-3.78,312.0,,
2025-08-28T15:46:48.006711,40.8634632,29.2601425,0.059,3.60,-3.76,312.0,,
2025-08-28T15:46:49.007491,40.8634631,29.2601419,0.031,3.55,-3.76,312.0,,
2025-08-28T15:46:50.004104,40.8634617,29.2601399,0.065,3.49,-3.74,312.0,,
2025-08-28T15:46:51.003982,40.8634598,29.2601382,0.123,3.47,-3.72,312.0,,
2025-08-28T15:46:52.002424,40.8634586,29.2601362,0.139,3.48,-3.74,312.0,,
2025-08-28T15:46:53.010424,40.8634581,29.2601348,0.122,3.53,-3.75,312.0,,
2025-08-28T15:46:54.006564,40.8634582,29.2601337,0.092,3.58,-3.76,312.0,,
2025-08-28T15:46:55.005064,40.8634585,29.2601327,0.064,3.64,-3.78,312.0,,
2025-08-28T15:46:56.000053,40.8634590,29.2601315,0.061,3.67,-3.79,312.0,,
2025-08-28T15:46:57.012089,40.8634594,29.2601301,0.068,3.67,-3.79,312.0,,
2025-08-28T15:46:58.007396,40.8634595,29.2601287,0.069,3.66,-3.78,312.0,,
2025-08-28T15:46:59.004662,40.8634595,29.2601278,0.052,3.66,-3.75,312.0,,
2025-08-28T15:47:00.003062,40.8634595,29.2601268,0.047,3.67,-3.74,312.0,,
2025-08-28T15:47:00.997700,40.8634599,29.2601257,0.046,3.69,-3.74,312.0,,
2025-08-28T15:47:01.998095,40.8634602,29.2601244,0.045,3.70,-3.75,312.0,0.050,308.2
2025-08-28T15:47:03.004641,40.8634604,29.2601235,0.051,3.70,-3.75,312.0,0.050,308.2
2025-08-28T15:47:04.007192,40.8634608,29.2601224,0.049,3.70,-3.75,312.0,0.050,308.2
2025-08-28T15:47:05.014129,40.8634611,29.2601218,0.043,3.70,-3.74,312.0,0.050,308.2
2025-08-28T15:47:06.028234,40.8634611,29.2601212,0.025,3.67,-3.72,312.0,0.050,308.2
2025-08-28T15:47:07.033697,40.8634610,29.2601206,0.018,3.65,-3.74,312.0,0.050,308.2
2025-08-28T15:47:08.028746,40.8634611,29.2601203,0.011,3.67,-3.72,312.0,0.050,308.2
2025-08-28T15:47:09.036153,40.8634613,29.2601198,0.010,3.66,-3.72,312.0,0.050,308.2
2025-08-28T15:47:10.028640,40.8634613,29.2601199,0.012,3.67,-3.72,312.0,0.050,308.2
2025-08-28T15:47:11.036341,40.8634611,29.2601203,0.025,3.66,-3.72,312.0,0.050,308.2
2025-08-28T15:47:12.027775,40.8634607,29.2601204,0.030,3.66,-3.73,312.0,0.050,308.2
2025-08-28T15:47:13.028876,40.8634605,29.2601203,0.020,3.66,-3.76,312.0,0.050,308.2
2025-08-28T15:47:14.028829,40.8634606,29.2601201,0.007,3.65,-3.78,312.0,0.050,308.2
2025-08-28T15:47:15.031315,40.8634604,29.2601201,0.007,3.64,-3.77,312.0,0.050,308.2
2025-08-28T15:47:16.029470,40.8634601,29.2601201,0.017,3.63,-3.76,312.0,0.050,308.2
2025-08-28T15:47:17.043391,40.8634601,29.2601203,0.014,3.63,-3.77,312.0,0.050,308.2
2025-08-28T15:47:18.028365,40.8634603,29.2601206,0.019,3.65,-3.79,312.0,0.050,308.2
2025-08-28T15:47:19.032491,40.8634606,29.2601213,0.036,3.65,-3.77,312.0,0.050,308.2
2025-08-28T15:47:20.028660,40.8634603,29.2601213,0.023,3.61,-3.77,312.0,0.050,308.2
2025-08-28T15:47:21.036676,40.8634595,29.2601210,0.033,3.58,-3.78,312.0,0.050,308.2
2025-08-28T15:47:22.027841,40.8634591,29.2601208,0.037,3.58,-3.79,312.0,0.050,308.2
2025-08-28T15:47:23.031719,40.8634592,29.2601210,0.012,3.61,-3.81,312.0,0.050,308.2
2025-08-28T15:47:24.031309,40.8634595,29.2601217,0.021,3.64,-3.81,312.0,0.050,308.2
2025-08-28T15:47:25.036424,40.8634598,29.2601220,0.029,3.63,-3.82,312.0,0.050,308.2
