timestamp,lat,lon,groundspeed_mps,roll_deg,pitch_deg,heading_deg,speed_setpoint_mps,heading_setpoint_deg
2025-08-28T15:39:01.252679,40.8634224,29.2601787,0.068,3.66,-3.83,313.0,,
2025-08-28T15:39:02.246708,40.8634225,29.2601778,0.060,3.67,-3.81,313.0,,
2025-08-28T15:39:03.255506,40.8634230,29.2601771,0.055,3.66,-3.80,313.0,,
2025-08-28T15:39:04.254293,40.8634237,29.2601764,0.060,3.67,-3.80,313.0,,
2025-08-28T15:39:05.250096,40.8634244,29.2601760,0.064,3.68,-3.78,313.0,,
2025-08-28T15:39:06.265281,40.8634250,29.2601758,0.055,3.68,-3.75,313.0,,
2025-08-28T15:39:07.266056,40.8634256,29.2601759,0.054,3.68,-3.73,313.0,,
2025-08-28T15:39:08.262375,40.8634262,29.2601763,0.063,3.67,-3.73,313.0,,
2025-08-28T15:39:09.270700,40.8634269,29.2601768,0.070,3.66,-3.74,313.0,,
2025-08-28T15:39:10.262731,40.8634278,29.2601766,0.067,3.65,-3.77,313.0,,
2025-08-28T15:39:11.265677,40.8634289,29.2601764,0.077,3.64,-3.79,313.0,,
2025-08-28T15:39:12.278878,40.8634298,29.2601761,0.077,3.62,-3.79,313.0,,
2025-08-28T15:39:13.287727,40.8634308,29.2601761,0.077,3.62,-3.78,313.0,,
2025-08-28T15:39:14.284034,40.8634317,29.2601760,0.071,3.60,-3.77,313.0,,
2025-08-28T15:39:15.296727,40.8634323,29.2601758,0.058,3.58,-3.76,313.0,,
2025-08-28T15:39:16.297898,40.8634325,29.2601752,0.037,3.55,-3.76,313.0,,
2025-08-28T15:39:17.308520,40.8634332,29.2601744,0.045,3.54,-3.76,313.0,,
2025-08-28T15:39:18.299524,40.8634339,29.2601733,0.058,3.54,-3.77,313.0,,
2025-08-28T15:39:19.300137,40.8634348,29.2601722,0.070,3.55,-3.78,313.0,,
2025-08-28T15:39:20.294643,40.8634356,29.2601712,0.075,3.55,-3.78,313.0,,
2025-08-28T15:39:21.299767,40.8634372,29.2601697,0.107,3.56,-3.79,313.0,,
2025-08-28T15:39:22.299084,40.8634407,29.2601665,0.201,3.59,-3.86,313.0,,
2025-08-28T15:39:23.301060,40.8634453,29.2601627,0.299,3.62,-3.90,313.0,,
2025-08-28T15:39:24.311320,40.8634492,29.2601595,0.327,3.60,-3.85,313.0,,
2025-08-28T15:39:25.316281,40.8634524,29.2601568,0.315,3.59,-3.80,313.0,,
2025-08-28T15:39:26.311210,40.8634549,29.2601545,0.271,3.56,-3.71,313.0,,
2025-08-28T15:39:27.331099,40.8634569,29.2601526,0.220,3.53,-3.63,313.0,,
2025-08-28T15:39:28.329879,40.8634584,29.2601511,0.157,3.50,-3.55,313.0,,
2025-08-28T15:39:29.328169,40.8634591,29.2601500,0.092,3.49,-3.50,313.0,,
2025-08-28T15:39:30.326712,40.8634593,29.2601496,0.026,3.45,-3.45,313.0,,
2025-08-28T15:39:31.328721,40.8634595,29.2601495,0.047,3.49,-3.41,313.0,,
2025-08-28T15:39:32.331118,40.8634597,29.2601495,0.078,3.50,-3.44,313.0,,
2025-08-28T15:39:33.332624,40.8634599,29.2601491,0.077,3.52,-3.49,313.0,,
2025-08-28T15:39:34.328691,40.8634598,29.2601490,0.090,3.53,-3.51,313.0,,
2025-08-28T15:39:35.340337,40.8634589,29.2601489,0.115,3.51,-3.54,313.0,,
2025-08-28T15:39:36.335073,40.8634575,29.2601479,0.126,3.51,-3.59,313.0,,
2025-08-28T15:39:37.334219,40.8634568,29.2601471,0.130,3.51,-3.63,313.0,,
2025-08-28T15:39:38.334652,40.8634554,29.2601460,0.126,3.56,-3.70,313.0,,
2025-08-28T15:39:39.332917,40.8634544,29.2601458,0.138,3.55,-3.70,313.0,,
2025-08-28T15:39:40.327710,40.8634515,29.2601458,0.175,3.58,-3.69,313.0,,
2025-08-28T15:39:41.329098,40.8634498,29.2601462,0.170,3.61,-3.70,313.0,,
2025-08-28T15:39:42.327262,40.8634484,29.2601467,0.175,3.64,-3.71,313.0,,
2025-08-28T15:39:43.328170,40.8634457,29.2601470,0.205,3.63,-3.72,313.0,,
2025-08-28T15:39:44.341168,40.8634433,29.2601473,0.203,3.65,-3.76,313.0,,
2025-08-28T15:39:45.348998,40.8634410,29.2601473,0.170,3.68,-3.83,313.0,,
2025-08-28T15:39:46.349978,40.8634398,29.2601473,0.143,3.71,-3.88,313.0,,
2025-08-28T15:39:47.351007,40.8634387,29.2601474,0.085,3.77,-3.93,313.0,,
2025-08-28T15:39:48.344485,40.8634384,29.2601476,0.028,3.77,-3.93,313.0,,
2025-08-28T15:39:49.343129,40.8634378,29.2601478,0.015,3.75,-3.92,313.0,,
2025-08-28T15:39:50.343118,40.8634368,29.2601482,0.018,3.73,-3.91,313.0,,
2025-08-28T15:39:51.342508,40.8634359,29.2601486,0.021,3.72,-3.91,313.0,,
2025-08-28T15:39:52.342154,40.8634359,29.2601493,0.044,3.76,-3.90,313.0,,
2025-08-28T15:39:53.340528,40.8634360,29.2601498,0.063,3.77,-3.92,313.0,,
2025-08-28T15:39:54.344785,40.8634367,29.2601503,0.088,3.75,-3.92,313.0,,
2025-08-28T15:39:55.360940,40.8634373,29.2601503,0.094,3.72,-3.92,313.0,,
2025-08-28T15:39:56.384191,40.8634378,29.2601503,0.091,3.69,-3.90,313.0,,
2025-08-28T15:39:57.385819,40.8634378,29.2601501,0.062,3.64,-3.88,313.0,,
2025-08-28T15:39:58.383890,40.8634377,29.2601497,0.051,3.60,-3.87,313.0,,
2025-08-28T15:39:59.382086,40.8634378,29.2601488,0.059,3.58,-3.88,313.0,,
2025-08-28T15:40:00.384245,40.8634378,29.2601479,0.065,3.57,-3.86,313.0,,
2025-08-28T15:40:01.378295,40.8634380,29.2601474,0.061,3.59,-3.85,313.0,,
2025-08-28T15:40:02.374432,40.8634382,29.2601471,0.050,3.59,-3.86,313.0,,
2025-08-28T15:40:03.373571,40.8634381,29.2601466,0.039,3.59,-3.79,313.0,,
2025-08-28T15:40:04.375446,40.8634380,29.2601458,0.042,3.60,-3.80,313.0,,
2025-08-28T15:40:05.372853,40.8634381,29.2601450,0.051,3.60,-3.82,313.0,,
2025-08-28T15:40:06.374737,40.8634381,29.2601449,0.029,3.62,-3.79,313.0,,
2025-08-28T15:40:07.378423,40.8634380,29.2601451,0.006,3.64,-3.79,313.0,,
2025-08-28T15:40:08.373722,40.8634383,29.2601455,0.023,3.66,-3.79,313.0,,
