timestamp,lat,lon,groundspeed_mps,roll_deg,pitch_deg,heading_deg,speed_setpoint_mps,heading_setpoint_deg
2025-08-28T15:51:52.947261,40.8634431,29.2601520,0.037,3.87,-3.75,312.0,0.050,297.2
2025-08-28T15:51:53.940138,40.8634440,29.2601519,0.042,3.88,-3.76,312.0,0.050,297.2
2025-08-28T15:51:54.947745,40.8634448,29.2601516,0.049,3.88,-3.76,312.0,0.050,297.2
2025-08-28T15:51:55.938369,40.8634456,29.2601506,0.043,3.85,-3.77,312.0,0.050,297.2
2025-08-28T15:51:56.939833,40.8634458,29.2601495,0.047,3.83,-3.77,312.0,0.050,297.2
2025-08-28T15:51:57.938920,40.8634462,29.2601484,0.057,3.83,-3.77,312.0,0.050,297.2
2025-08-28T15:51:58.939194,40.8634463,29.2601473,0.057,3.82,-3.76,312.0,0.050,297.2
2025-08-28T15:51:59.939768,40.8634462,29.2601465,0.051,3.82,-3.75,312.0,0.050,297.2
2025-08-28T15:52:00.945279,40.8634463,29.2601459,0.043,3.85,-3.75,312.0,0.050,297.2
2025-08-28T15:52:01.940245,40.8634464,29.2601455,0.029,3.87,-3.75,312.0,0.050,297.2
2025-08-28T15:52:02.936290,40.8634467,29.2601452,0.016,3.90,-3.75,312.0,0.050,297.2
2025-08-28T15:52:03.934976,40.8634469,29.2601450,0.008,3.89,-3.75,312.0,0.050,297.2
2025-08-28T15:52:04.947730,40.8634473,29.2601450,0.012,3.90,-3.76,312.0,0.050,297.2
2025-08-28T15:52:05.939389,40.8634476,29.2601451,0.021,3.91,-3.76,312.0,0.050,297.2
2025-08-28T15:52:06.939830,40.8634480,29.2601453,0.030,3.91,-3.77,312.0,0.050,297.2
2025-08-28T15:52:07.937777,40.8634485,29.2601455,0.042,3.91,-3.78,312.0,0.050,297.2
2025-08-28T15:52:08.938525,40.8634494,29.2601460,0.062,3.92,-3.80,312.0,0.050,297.2
2025-08-28T15:52:09.936502,40.8634504,29.2601465,0.079,3.91,-3.80,312.0,0.050,297.2
2025-08-28T15:52:10.948202,40.8634511,29.2601469,0.071,3.89,-3.79,312.0,0.050,297.2
2025-08-28T15:52:11.936594,40.8634519,29.2601477,0.078,3.89,-3.79,312.0,0.050,297.2
2025-08-28T15:52:12.945033,40.8634526,29.2601481,0.070,3.88,-3.79,312.0,0.050,297.2
2025-08-28T15:52:13.940203,40.8634538,29.2601489,0.074,3.87,-3.80,312.0,0.050,297.2
2025-08-28T15:52:14.935492,40.8634548,29.2601493,0.078,3.86,-3.81,312.0,0.050,297.2
2025-08-28T15:52:15.934335,40.8634555,29.2601497,0.079,3.86,-3.82,312.0,0.050,297.2
2025-08-28T15:52:16.947671,40.8634565,29.2601498,0.074,3.85,-3.82,312.0,0.050,297.2
2025-08-28T15:52:17.939631,40.8634575,29.2601497,0.078,3.84,-3.83,312.0,0.050,297.2
2025-08-28T15:52:19.538818,40.8634587,29.2601496,0.054,3.81,-3.81,312.0,,
2025-08-28T15:52:19.939860,40.8634587,29.2601496,0.054,3.81,-3.81,312.0,,
2025-08-28T15:52:20.940024,40.8634587,29.2601496,0.054,3.81,-3.81,312.0,,
2025-08-28T15:52:21.940430,40.8634587,29.2601496,0.054,3.81,-3.81,312.0,,
2025-08-28T15:52:22.934295,40.8634587,29.2601496,0.054,3.81,-3.81,312.0,,
2025-08-28T15:52:23.937457,40.8634587,29.2601496,0.054,3.81,-3.81,312.0,,
2025-08-28T15:52:24.934380,40.8634587,29.2601496,0.054,3.81,-3.81,312.0,,
2025-08-28T15:52:25.937488,40.8634587,29.2601496,0.054,3.81,-3.81,312.0,,
2025-08-28T15:52:26.945058,40.8634587,29.2601496,0.054,3.81,-3.81,312.0,,
2025-08-28T15:52:27.937047,40.8634587,29.2601496,0.054,3.81,-3.81,312.0,,
2025-08-28T15:52:28.940159,40.8634587,29.2601496,0.054,3.81,-3.81,312.0,,
2025-08-28T15:52:29.938027,40.8634587,29.2601496,0.054,3.81,-3.81,312.0,,
2025-08-28T15:52:30.936440,40.8634587,29.2601496,0.054,3.81,-3.81,312.0,,
2025-08-28T15:52:31.950440,40.8634587,29.2601496,0.054,3.81,-3.81,312.0,,
2025-08-28T15:52:32.965103,40.8634587,29.2601496,0.054,3.81,-3.81,312.0,,
2025-08-28T15:52:33.949740,40.8634587,29.2601496,0.054,3.81,-3.81,312.0,,
2025-08-28T15:52:34.956315,40.8634587,29.2601496,0.054,3.81,-3.81,312.0,,
2025-08-28T15:52:35.956163,40.8634587,29.2601496,0.054,3.81,-3.81,312.0,,
2025-08-28T15:52:36.953041,40.8634587,29.2601496,0.054,3.81,-3.81,312.0,,
2025-08-28T15:52:37.952619,40.8634587,29.2601496,0.054,3.81,-3.81,312.0,,
2025-08-28T15:52:38.951045,40.8634587,29.2601496,0.054,3.81,-3.81,312.0,,
2025-08-28T15:52:39.952018,40.8634587,29.2601496,0.054,3.81,-3.81,312.0,,
2025-08-28T15:52:40.955674,40.8634587,29.2601496,0.054,3.81,-3.81,312.0,,
2025-08-28T15:52:41.953770,40.8634587,29.2601496,0.054,3.81,-3.81,312.0,,
2025-08-28T15:52:42.954897,40.8634587,29.2601496,0.054,3.81,-3.81,312.0,,
2025-08-28T15:52:43.964912,40.8634587,29.2601496,0.054,3.81,-3.81,312.0,,
2025-08-28T15:52:44.959868,40.8634587,29.2601496,0.054,3.81,-3.81,312.0,,
2025-08-28T15:52:45.952620,40.8634587,29.2601496,0.054,3.81,-3.81,312.0,,
2025-08-28T15:52:46.950925,40.8634587,29.2601496,0.054,3.81,-3.81,312.0,,
2025-08-28T15:52:47.950209,40.8634587,29.2601496,0.054,3.81,-3.81,312.0,,
2025-08-28T15:52:48.958783,40.8634587,29.2601496,0.054,3.81,-3.81,312.0,,
2025-08-28T15:52:49.966299,40.8634587,29.2601496,0.054,3.81,-3.81,312.0,,
2025-08-28T15:52:50.954552,40.8634587,29.2601496,0.054,3.81,-3.81,312.0,,
2025-08-28T15:52:51.969782,40.8634587,29.2601496,0.054,3.81,-3.81,312.0,,
2025-08-28T15:52:52.976602,40.8634587,29.2601496,0.054,3.81,-3.81,312.0,,
2025-08-28T15:52:53.971158,40.8634587,29.2601496,0.054,3.81,-3.81,312.0,,
2025-08-28T15:52:54.970792,40.8634587,29.2601496,0.054,3.81,-3.81,312.0,,
2025-08-28T15:52:55.967571,40.8634587,29.2601496,0.054,3.81,-3.81,312.0,,
2025-08-28T15:52:56.980082,40.8634587,29.2601496,0.054,3.81,-3.81,312.0,,
2025-08-28T15:52:57.972051,40.8634587,29.2601496,0.054,3.81,-3.81,312.0,,
